ID,post_title,post_status,meta_key,meta_length,json_valid,preview
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_full_markdown,3790,no,"## ?? Španjolski recept za chorizo ?? Španjolski recept za chorizo pripada tradiciji područja Španjolska, Španjolska. Radi se kao suha kobasica od svinjetina/svinjski proizvodi, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano sušenje, dimljenje ili zrenje prema tipu proizvoda. Recept je"
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_sections,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_verified_process,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_image_url,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_preview_mode,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_preview_source_post_id,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_public_update_allowed,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_public_verified,0,no,
2026,"?? Španjolski recept za chorizo",publish,_dry_recipe_private_clone_status,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_id,35,no,EU-NEMACKI_RECEPT_ZA_METTWURST-0111
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_full_markdown,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_sections,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_verified_process,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_image_url,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_preview_mode,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_preview_source_post_id,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_public_update_allowed,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_public_verified,0,no,
2027,"Nemački recept za Mettwurst",draft,_dry_recipe_private_clone_status,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_id,31,no,MD-CESKI_SPEKACEK_SPEK_KOBASICA
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_full_markdown,4378,no,"## Češki Špekáček (Špek Kobasica) Češki Špekáček (Špek Kobasica) pripada tradiciji područja regionalna tradicija, regionalna tradicija. Radi se kao suha kobasica od svinjetina/svinjski proizvodi, govedina, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano sušenje, dimljenje ili zrenje pre"
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_sections,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_verified_process,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_image_url,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_preview_mode,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_preview_source_post_id,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_public_update_allowed,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_public_verified,0,no,
2028,"Češki Špekáček (Špek Kobasica)",publish,_dry_recipe_private_clone_status,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_id,20,no,MD-JAMBON_DE_BAYONNE
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_full_markdown,3482,no,"## JAMBON DE BAYONNE JAMBON DE BAYONNE pripada tradiciji područja sliv rijeke Adour / Bayonne, Francuska. Proizvod se priprema od kompaktnog komada mesa koji se soli, začinjava, po potrebi hladno dimi te suši i zrije do stabilnog presjeka. Recept je prilagođen šarži od 10 kg osnovne sirovine. ### Ra"
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_sections,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_verified_process,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_image_url,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_preview_mode,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_preview_source_post_id,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_public_update_allowed,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_public_verified,0,no,
2029,"JAMBON DE BAYONNE",publish,_dry_recipe_private_clone_status,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_id,21,no,FR-SAUCISSON_SEC-0127
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_full_markdown,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_sections,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_verified_process,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_image_url,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_preview_mode,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_preview_source_post_id,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_public_update_allowed,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_public_verified,0,no,
2030,"Saucisson Sec (Suha kobasica)",draft,_dry_recipe_private_clone_status,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_id,25,no,FR-RILLETTES_DU_MANS-0128
2031,"RILLETTES DU MANS",draft,_dry_recipe_full_markdown,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_sections,0,no,
2031,"RILLETTES DU MANS",draft,_dry_verified_process,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_image_url,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_preview_mode,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_preview_source_post_id,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_public_update_allowed,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_public_verified,0,no,
2031,"RILLETTES DU MANS",draft,_dry_recipe_private_clone_status,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_id,15,no,MD-COPPA_KAPULA
2032,"Coppa (Kapula)",publish,_dry_recipe_full_markdown,3683,no,"## Coppa (Kapula) Coppa (Kapula) pripada skupini suhomesnatih i mesnih prerađevina. Recept je prilagođen šarži od 10 kg osnovne sirovine, s jasnim omjerima, postupkom i kontrolnim točkama za sigurnu izradu. ### Radni sažetak - Šarža: 10 kg osnovne sirovine ili mesne smjese. - Tip proizvoda: suhomesn"
2032,"Coppa (Kapula)",publish,_dry_recipe_sections,0,no,
2032,"Coppa (Kapula)",publish,_dry_verified_process,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_image_url,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_preview_mode,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_preview_source_post_id,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_public_update_allowed,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_public_verified,0,no,
2032,"Coppa (Kapula)",publish,_dry_recipe_private_clone_status,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_id,23,no,MD-ANDOUILLE_DE_GUEMENE
2033,"Andouille de Guémené",publish,_dry_recipe_full_markdown,3761,no,"## Andouille de Guémené Andouille de Guémené pripada skupini suhomesnatih i mesnih prerađevina. Recept je prilagođen šarži od 10 kg osnovne sirovine, s jasnim omjerima, postupkom i kontrolnim točkama za sigurnu izradu. ### Radni sažetak - Šarža: 10 kg osnovne sirovine ili mesne smjese. - Tip proizvo"
2033,"Andouille de Guémené",publish,_dry_recipe_sections,0,no,
2033,"Andouille de Guémené",publish,_dry_verified_process,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_image_url,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_preview_mode,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_preview_source_post_id,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_public_update_allowed,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_public_verified,0,no,
2033,"Andouille de Guémené",publish,_dry_recipe_private_clone_status,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_id,21,no,FR-JESUS_DE_LYON-0133
2034,"JÉSUS DE LYON",draft,_dry_recipe_full_markdown,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_sections,0,no,
2034,"JÉSUS DE LYON",draft,_dry_verified_process,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_image_url,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_preview_mode,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_preview_source_post_id,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_public_update_allowed,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_public_verified,0,no,
2034,"JÉSUS DE LYON",draft,_dry_recipe_private_clone_status,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_id,45,no,MD-TRADICIONALNA_IRSKA_KRVAVICA_BLACK_PUDDING
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_full_markdown,3765,no,"## Tradicionalna irska krvavica (Black Pudding) Tradicionalna irska krvavica (Black Pudding) pripada skupini suhomesnatih i mesnih prerađevina. Recept je prilagođen šarži od 10 kg osnovne sirovine, s jasnim omjerima, postupkom i kontrolnim točkama za sigurnu izradu. ### Radni sažetak - Šarža: 10 kg "
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_sections,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_verified_process,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_image_url,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_preview_mode,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_preview_source_post_id,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_public_update_allowed,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_public_verified,0,no,
2035,"Tradicionalna irska krvavica (Black Pudding)",private,_dry_recipe_private_clone_status,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_id,38,no,MD-IRSKA_BIJELA_KRVAVICA_WHITE_PUDDING
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_full_markdown,3806,no,"## Irska bijela krvavica (White Pudding) Irska bijela krvavica (White Pudding) pripada skupini suhomesnatih i mesnih prerađevina. Recept je prilagođen šarži od 10 kg osnovne sirovine, s jasnim omjerima, postupkom i kontrolnim točkama za sigurnu izradu. ### Radni sažetak - Šarža: 10 kg osnovne sirovi"
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_sections,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_verified_process,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_image_url,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_preview_mode,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_preview_source_post_id,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_public_update_allowed,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_public_verified,0,no,
2036,"Irska bijela krvavica (White Pudding)",private,_dry_recipe_private_clone_status,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_id,33,no,MD-HANGIKJOT_DIMLJENI_JANJETI_BUT
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_full_markdown,3564,no,"## Hangikjöt (Dimljeni janjeti but) Hangikjöt (Dimljeni janjeti but) pripada skupini suhomesnatih i mesnih prerađevina. Recept je prilagođen šarži od 10 kg osnovne sirovine, s jasnim omjerima, postupkom i kontrolnim točkama za sigurnu izradu. ### Radni sažetak - Šarža: 10 kg osnovne sirovine ili mes"
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_sections,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_verified_process,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_image_url,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_preview_mode,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_preview_source_post_id,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_public_update_allowed,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_public_verified,0,no,
2037,"Hangikjöt (Dimljeni janjeti but)",publish,_dry_recipe_private_clone_status,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_id,27,no,IS-HEILHORNA_HANGIKJOT-0155
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_full_markdown,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_sections,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_verified_process,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_image_url,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_preview_mode,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_preview_source_post_id,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_public_update_allowed,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_public_verified,0,no,
2038,"Heilhornað Hangikjöt (Sušena janjeća rebra)",draft,_dry_recipe_private_clone_status,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_id,47,no,MD-UKRAJINSKA_DOMASHNIA_KOVBASA_DOMACA_KOBASICA
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_full_markdown,4281,no,"## Ukrajinska Domashnia Kovbasa (Domaća Kobasica) Ukrajinska Domashnia Kovbasa (Domaća Kobasica) pripada tradiciji područja Ukrajina, Ukrajina. Radi se kao suha kobasica od svinjetina/svinjski proizvodi, govedina, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano sušenje, dimljenje ili zr"
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_sections,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_verified_process,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_image_url,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_preview_mode,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_preview_source_post_id,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_public_update_allowed,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_public_verified,0,no,
2039,"Ukrajinska Domashnia Kovbasa (Domaća Kobasica)",publish,_dry_recipe_private_clone_status,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_id,28,no,EU-MA_ARSKI_PICK_SALAMI-0170
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_full_markdown,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_sections,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_verified_process,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_image_url,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_preview_mode,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_preview_source_post_id,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_public_update_allowed,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_public_verified,0,no,
2040,"Mađarski Pick Salami (Pick Szalámi)",draft,_dry_recipe_private_clone_status,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_id,24,no,EU-MA_ARSKA_SLANINA-0172
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_full_markdown,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_sections,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_verified_process,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_image_url,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_preview_mode,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_preview_source_post_id,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_public_update_allowed,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_public_verified,0,no,
2041,"Mađarska Slanina (Szalonna)",draft,_dry_recipe_private_clone_status,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_id,38,no,MD-BALMO_CU_SLANIN_PALENTA_SA_SLANINOM
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_full_markdown,3503,no,"## BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM) BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM) pripada tradiciji područja Hrvatska, Hrvatska. Proizvod se priprema od kompaktnog komada mesa koji se soli, začinjava, po potrebi hladno dimi te suši i zrije do stabilnog presjeka. Recept je prilagođen šarži od 10 kg "
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_sections,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_verified_process,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_image_url,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_preview_mode,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_preview_source_post_id,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_public_update_allowed,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_public_verified,0,no,
2042,"BALMOȘ CU SLANINĂ (PALENTA SA SLANINOM)",publish,_dry_recipe_private_clone_status,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_id,53,no,MD-PFALZER_SAUMAGEN_FALACKA_SVINJSKA_ZELUDAC_KOBASICA
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_full_markdown,4741,no,"## PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA) PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA) pripada tradiciji područja Hrvatska, Hrvatska. Radi se kao suha kobasica od svinjetina/svinjski proizvodi, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano sušenje, dimljenje ili "
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_sections,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_verified_process,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_image_url,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_preview_mode,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_preview_source_post_id,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_public_update_allowed,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_public_verified,0,no,
2043,"PFÄLZER SAUMAGEN (FALAČKA SVINJSKA ŽELUDAC-KOBASICA)",publish,_dry_recipe_private_clone_status,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_id,54,no,MD-NURNBERGER_BRATWURST_NIRNBERSKA_KOBASICA_ZA_PECENJE
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_full_markdown,4572,no,"## NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE) NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE) pripada tradiciji područja Hrvatska, Hrvatska. Radi se kao suha kobasica od svinjetina/svinjski proizvodi, janjetina/ovčetina, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano s"
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_sections,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_verified_process,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_image_url,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_preview_mode,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_preview_source_post_id,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_public_update_allowed,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_public_verified,0,no,
2044,"NÜRNBERGER BRATWURST (NIRNBERŠKA KOBASICA ZA PEČENJE)",private,_dry_recipe_private_clone_status,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_id,37,no,MD-SALATA_SA_SCHINKENSPECK_KOBASICAMA
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_full_markdown,4395,no,"## Salata sa Schinkenspeck kobasicama Salata sa Schinkenspeck kobasicama pripada tradiciji područja Hrvatska, Hrvatska. Radi se kao suha kobasica od mesna sirovina prema receptu, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano sušenje, dimljenje ili zrenje prema tipu proizvoda. Recept j"
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_sections,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_verified_process,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_image_url,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_preview_mode,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_preview_source_post_id,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_public_update_allowed,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_public_verified,0,no,
2045,"Salata sa Schinkenspeck kobasicama",private,_dry_recipe_private_clone_status,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_id,24,no,MD-RINDERBEIRIED_SENDVIC
2046,"Rinderbeiried sendvič",private,_dry_recipe_full_markdown,3550,no,"## Rinderbeiried sendvič Rinderbeiried sendvič pripada skupini suhomesnatih i mesnih prerađevina. Recept je prilagođen šarži od 10 kg osnovne sirovine, s jasnim omjerima, postupkom i kontrolnim točkama za sigurnu izradu. ### Radni sažetak - Šarža: 10 kg osnovne sirovine ili mesne smjese. - Tip proiz"
2046,"Rinderbeiried sendvič",private,_dry_recipe_sections,0,no,
2046,"Rinderbeiried sendvič",private,_dry_verified_process,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_image_url,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_preview_mode,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_preview_source_post_id,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_public_update_allowed,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_public_verified,0,no,
2046,"Rinderbeiried sendvič",private,_dry_recipe_private_clone_status,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_id,19,no,MD-DOMACI_BRATWURST
2047,"Domaći Bratwurst",publish,_dry_recipe_full_markdown,3704,no,"## Domaći Bratwurst Domaći Bratwurst pripada tradiciji područja regionalna tradicija, regionalna tradicija. Proizvod se priprema od kompaktnog komada mesa koji se soli, začinjava, po potrebi hladno dimi te suši i zrije do stabilnog presjeka. Recept je prilagođen šarži od 10 kg osnovne sirovine. ### "
2047,"Domaći Bratwurst",publish,_dry_recipe_sections,0,no,
2047,"Domaći Bratwurst",publish,_dry_verified_process,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_image_url,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_preview_mode,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_preview_source_post_id,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_public_update_allowed,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_public_verified,0,no,
2047,"Domaći Bratwurst",publish,_dry_recipe_private_clone_status,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_id,37,no,MD-DOMACI_LEBERWURST_PASTETA_OD_JETRE
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_full_markdown,3531,no,"## Domaći Leberwurst (Pašteta od jetre) Domaći Leberwurst (Pašteta od jetre) pripada tradiciji područja Hrvatska, Hrvatska. Radi se kao kuhana jetrena kobasica ili pašteta od svinjetina/svinjski proizvodi, uz soljenje, začinjavanje, punjenje u omotač te kontrolirano sušenje, dimljenje ili zrenje pre"
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_sections,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_verified_process,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_image_url,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_preview_mode,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_preview_source_post_id,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_public_update_allowed,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_public_verified,0,no,
2048,"Domaći Leberwurst (Pašteta od jetre)",private,_dry_recipe_private_clone_status,0,no,
2049,"Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje)",publish,_dry_recipe_id,59,no,MD-HAUSMACHER_METTWURST_DOMACA_DIMLJENA_KOBASICA_ZA_MAZANJE
2049,"Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje)",publish,_dry_recipe_full_markdown,4079,no,"## Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje) Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje) pripada tradiciji područja regionalna tradicija, regionalna tradicija. Radi se kao suha kobasica od svinjetina/svinjski proizvodi, uz soljenje, začinjavanje, punjenje u omotač te "
2049,"Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje)",publish,_dry_recipe_sections,0,no,
2049,"Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje)",publish,_dry_verified_process,0,no,
2049,"Hausmacher Mettwurst (Domaća dimljena kobasica za mazanje)",publish,_dry_recipe_image_url,0,no,
